pet_sale_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_27095,2016-07-08 00:00:00,2016-11-01 18:48:00,1.0,Blue Tabby,0.3,45.98,0,1,0,1
ANSL_9514,2015-08-23 00:00:00,2015-11-11 16:40:00,1.0,Tricolor,0.25,9.61,7,1,0,2
ANSL_27172,2018-12-21 00:00:00,2019-03-22 10:04:00,1.0,Black,0.21,35.67,7,1,0,1
ANSL_22084,2016-01-02 00:00:00,2016-03-27 18:33:00,1.0,Brown,0.54,39.56,0,1,0,2
ANSL_11624,2015-11-25 00:00:00,2016-02-20 19:40:00,0.0,Brown Tabby,0.6,10.1,7,1,1,1
ANSL_38871,2015-01-12 00:00:00,2017-02-07 13:08:00,0.0,Sable,0.85,39.02,7,1,1,2
ANSL_19874,2012-07-07 00:00:00,2015-12-14 17:31:00,0.0,Blue,0.53,27.75,0,7,1,2
ANSL_26984,2010-07-27 00:00:00,2018-05-08 15:58:00,1.0,Black,0.75,37.8,12,1,0,2
ANSL_43735,2013-07-14 00:00:00,2017-11-02 15:41:00,0.0,Red,0.39,21.88,0,7,1,2
ANSL_7846,2010-06-24 00:00:00,2015-11-13 17:58:00,0.0,Tan,0.74,44.1,0,1,1,2
ANSL_6538,2015-11-22 00:00:00,2016-03-10 16:58:00,0.0,White,0.85,22.61,0,1,1,1
ANSL_23974,2014-04-22 00:00:00,2016-05-13 09:00:00,1.0,Brown Tabby,0.85,10.6,16,9,0,1
ANSL_21540,2015-07-25 00:00:00,2015-12-08 17:02:00,1.0,Red,0.73,48.27,0,1,0,2
ANSL_42863,2018-08-10 00:00:00,2018-10-02 18:50:00,,Black,0.93,7.44,8,2,2,4
ANSL_37864,2006-11-02 00:00:00,2016-09-06 15:59:00,0.0,Brown,0.13,37.74,0,7,1,2
ANSL_18161,2015-12-01 00:00:00,2016-03-26 17:52:00,1.0,Black,0.7,17.4,0,1,0,1
ANSL_42400,2017-11-23 00:00:00,2018-12-16 16:04:00,2.0,Red Merle,0.59,22.66,0,7,0,2
ANSL_49087,2012-12-09 00:00:00,2018-03-08 12:39:00,0.0,White,0.51,18.55,0,1,1,2
ANSL_29662,2018-03-14 00:00:00,2018-12-08 22:28:00,1.0,Black,0.57,5.27,0,1,0,2
ANSL_6750,2015-07-05 00:00:00,2015-09-10 11:31:00,2.0,Brown,0.87,19.01,13,9,1,2
ANSL_39115,2016-09-09 00:00:00,2017-08-08 17:58:00,0.0,Orange Tabby,0.45,17.39,0,1,1,1
ANSL_39107,2015-08-01 00:00:00,2017-10-01 14:56:00,1.0,Brown,0.31,5.45,0,7,0,2
ANSL_45027,2013-04-07 00:00:00,2016-12-11 17:41:00,1.0,Tan,0.56,23.16,0,7,0,2
ANSL_22035,2015-06-08 00:00:00,2015-09-17 19:01:00,1.0,Blue Tabby,0.79,36.99,0,1,0,1
ANSL_2431,2015-04-18 00:00:00,2016-02-14 15:23:00,0.0,Black,0.81,23.84,13,9,1,2
ANSL_15637,2012-08-03 00:00:00,2015-12-21 13:47:00,0.0,Torbie,0.03,32.4,13,9,1,1
ANSL_4596,2014-09-13 00:00:00,2015-04-08 17:27:00,2.0,Blue,0.17,46.78,0,1,1,1
ANSL_18190,2012-06-17 00:00:00,2015-07-10 18:41:00,0.0,Black,0.9,31.62,0,1,1,1
ANSL_40964,2011-03-13 00:00:00,2018-04-07 18:12:00,0.0,Yellow,0.03,44.08,0,1,1,2
ANSL_25039,2015-10-13 00:00:00,2016-07-06 15:41:00,2.0,Chocolate,0.78,27.42,13,9,1,2
ANSL_42297,2014-05-21 00:00:00,2018-06-19 17:31:00,0.0,Tricolor,0.84,13.29,0,1,1,2
ANSL_13106,2005-01-04 00:00:00,2015-02-01 16:04:00,2.0,Tricolor,0.21,16.83,13,9,1,2
ANSL_14244,2014-05-12 00:00:00,2015-08-22 14:40:00,0.0,Black,0.29,16.62,13,9,1,2
ANSL_5800,2013-10-10 00:00:00,2015-12-13 18:13:00,0.0,Black,0.97,39.07,0,1,1,1
ANSL_44609,2009-10-24 00:00:00,2017-11-16 12:23:00,2.0,Black,0.48,10.61,0,1,0,0
ANSL_42228,2016-12-26 00:00:00,2017-10-10 12:06:00,0.0,Brown Brindle,0.77,12.5,0,1,1,2
ANSL_23557,2014-05-08 00:00:00,2016-06-17 11:36:00,0.0,Black,0.69,31.19,0,7,1,2
ANSL_43633,2016-05-21 00:00:00,2017-06-17 14:22:00,1.0,Tricolor,0.52,37.63,13,9,0,2
ANSL_13236,2014-09-09 00:00:00,2015-10-18 14:53:00,2.0,Brown Tabby,0.57,21.49,13,9,1,1
ANSL_24214,2015-06-16 00:00:00,2016-07-08 08:40:00,,Brown,0.09,27.66,15,4,2,4
ANSL_12413,2012-12-17 00:00:00,2015-01-16 18:43:00,1.0,White,0.14,47.43,0,1,0,2
ANSL_47345,2014-10-01 00:00:00,2018-10-24 13:59:00,1.0,Tan,0.88,27.86,0,7,0,2
ANSL_21517,2012-01-10 00:00:00,2016-02-07 15:35:00,1.0,Blue,0.1,44.85,13,9,0,1
ANSL_41220,2016-10-12 00:00:00,2018-11-07 15:07:00,0.0,Black,0.42,47.14,0,1,1,2
ANSL_27980,2017-03-28 00:00:00,2018-04-28 14:32:00,2.0,Fawn,0.61,32.29,18,4,0,2
ANSL_36008,2010-07-31 00:00:00,2018-09-13 11:30:00,2.0,Black,0.01,22.35,13,9,1,2
ANSL_14909,2015-08-18 00:00:00,2015-09-23 15:47:00,2.0,Orange Tabby,0.5,27.99,13,9,0,1
ANSL_26887,2003-07-18 00:00:00,2016-08-08 08:34:00,0.0,Black,0.49,24.96,18,4,1,2
ANSL_26843,2016-07-01 00:00:00,2016-11-22 09:00:00,2.0,Blue,0.31,36.48,16,9,0,1
ANSL_24765,2015-10-05 00:00:00,2016-06-16 18:41:00,0.0,Black,0.14,17.7,0,7,1,2
ANSL_32739,2018-07-31 00:00:00,2019-01-15 13:03:00,1.0,Brown,0.28,48.62,0,1,0,2
ANSL_48540,2013-05-01 00:00:00,2017-08-19 14:50:00,0.0,Red,0.6,28.96,0,7,1,2
ANSL_33017,2018-03-25 00:00:00,2018-06-19 17:42:00,0.0,Calico,0.37,16.26,0,1,1,1
ANSL_41323,2016-10-04 00:00:00,2018-04-01 19:25:00,0.0,Brown Tabby,0.74,26.41,0,1,1,1
ANSL_15347,2015-12-26 00:00:00,2016-02-23 18:37:00,2.0,Black,0.98,17.9,18,4,1,1
ANSL_23869,2014-04-28 00:00:00,2016-05-19 09:00:00,,Black,0.3,14.2,16,9,2,1
ANSL_40508,2016-03-30 00:00:00,2017-04-20 18:21:00,,Gray,0.26,44.6,15,4,2,4
ANSL_32256,2017-08-16 00:00:00,2018-07-10 18:27:00,1.0,Brown,0.12,14.5,0,1,0,2
ANSL_46016,2011-05-25 00:00:00,2018-06-19 16:16:00,1.0,Chocolate,0.37,33.0,0,7,0,2
ANSL_30364,2018-08-29 00:00:00,2018-10-19 16:36:00,,Black,0.77,48.58,0,3,2,4
ANSL_29830,2016-05-02 00:00:00,2017-02-27 18:40:00,0.0,White,0.87,39.8,0,1,1,2
ANSL_40009,2017-05-02 00:00:00,2018-05-22 18:38:00,,Brown,0.23,48.04,15,4,2,4
ANSL_19722,2014-04-03 00:00:00,2015-05-23 17:02:00,2.0,Brown Brindle,0.68,9.34,13,9,1,2
ANSL_936,2015-06-27 00:00:00,2015-12-03 16:51:00,0.0,Brown Tabby,0.18,21.91,13,9,1,1
ANSL_15775,2014-10-28 00:00:00,2015-12-18 17:06:00,1.0,Fawn,0.75,32.8,0,7,0,2
ANSL_1855,2015-09-28 00:00:00,2015-11-01 18:56:00,2.0,Black,0.41,40.98,13,9,1,1
ANSL_48177,2016-12-04 00:00:00,2017-06-29 16:45:00,1.0,White,0.33,6.33,0,1,0,2
ANSL_5323,2014-09-28 00:00:00,2015-11-09 13:46:00,0.0,Black,0.56,7.43,13,9,1,1
ANSL_37281,2014-12-30 00:00:00,2018-01-24 18:35:00,1.0,Tan,0.62,25.11,0,1,0,2
ANSL_45785,2015-07-04 00:00:00,2017-07-28 17:30:00,1.0,Black,0.4,11.99,0,1,0,2
ANSL_39635,2018-03-10 00:00:00,2018-08-15 18:41:00,2.0,Black,0.34,36.34,0,7,0,2
ANSL_43176,2018-01-22 00:00:00,2018-06-27 18:06:00,0.0,Tricolor,0.74,32.24,0,1,1,2
ANSL_3984,2015-11-21 00:00:00,2015-12-13 16:20:00,,Brown Tabby,0.7,14.65,13,9,2,1
ANSL_4734,2011-01-31 00:00:00,2016-02-25 19:13:00,0.0,Tan,0.2,36.87,0,1,1,2
ANSL_45686,2006-08-16 00:00:00,2018-09-06 18:43:00,0.0,White,0.84,44.09,0,7,1,2
ANSL_2582,2007-11-22 00:00:00,2015-04-01 17:53:00,0.0,Black Brindle,0.68,36.73,0,7,1,2
ANSL_2360,2008-11-21 00:00:00,2015-10-03 11:52:00,1.0,Blue,0.89,12.97,0,1,0,1
ANSL_12554,2015-09-08 00:00:00,2015-12-04 15:11:00,2.0,Black Smoke,0.66,32.3,0,1,0,1
ANSL_8920,2014-09-22 00:00:00,2015-01-21 18:07:00,1.0,White,0.92,5.46,0,1,0,1
ANSL_16947,2015-07-01 00:00:00,2015-09-22 11:15:00,2.0,White,0.26,45.27,13,9,0,2
ANSL_48898,2016-08-18 00:00:00,2016-11-28 14:19:00,2.0,Black,0.1,40.97,13,9,0,2
ANSL_18554,2015-08-03 00:00:00,2016-01-30 18:41:00,0.0,Brown,0.26,13.81,0,1,1,2
ANSL_38129,2015-10-31 00:00:00,2017-11-22 09:26:00,,Brown,0.76,40.7,15,4,2,4
ANSL_39576,2017-12-17 00:00:00,2019-01-09 18:47:00,2.0,Blue Tabby,0.36,31.32,17,9,1,1
ANSL_27148,2018-08-19 00:00:00,2018-12-03 09:26:00,0.0,Black,0.35,35.6,7,1,1,1
ANSL_14330,2011-12-15 00:00:00,2015-07-21 11:36:00,0.0,Brown Brindle,0.39,18.12,0,7,1,2
ANSL_18997,2004-01-13 00:00:00,2015-02-09 15:29:00,0.0,Brown,0.69,19.07,13,9,1,2
ANSL_41497,2018-09-14 00:00:00,2018-12-17 17:38:00,1.0,Blue,0.89,20.58,0,1,0,1
ANSL_28602,2018-01-26 00:00:00,2018-05-22 17:21:00,1.0,Brown Tabby,0.44,43.76,0,1,0,1
ANSL_29021,2011-11-19 00:00:00,2017-11-24 11:01:00,1.0,Chocolate,0.98,7.54,0,7,0,2
ANSL_14256,2015-06-25 00:00:00,2015-10-06 09:02:00,1.0,Orange Tabby,0.31,27.55,7,1,0,1
ANSL_23329,2015-06-04 00:00:00,2016-07-05 13:02:00,2.0,Yellow,0.55,28.49,0,7,1,2
ANSL_34306,2016-05-02 00:00:00,2017-05-23 13:44:00,1.0,Black,0.65,28.76,0,7,0,1
ANSL_35590,2016-07-26 00:00:00,2018-09-16 18:55:00,0.0,Brown Tabby,0.42,21.3,0,1,1,1
ANSL_11338,2014-01-03 00:00:00,2015-02-25 14:52:00,1.0,White,0.01,13.04,4,4,0,2
ANSL_17345,2015-12-20 00:00:00,2016-03-25 17:28:00,0.0,Black,0.72,11.08,0,1,1,2
ANSL_9158,2015-06-26 00:00:00,2015-09-20 19:21:00,0.0,Torbie,0.89,22.53,0,1,1,1
ANSL_29147,2017-05-30 00:00:00,2017-12-30 16:40:00,1.0,White,0.65,17.46,0,1,0,2
ANSL_42548,2016-03-27 00:00:00,2017-04-17 15:44:00,,Brown,0.29,38.95,15,4,2,4
ANSL_42410,2018-04-27 00:00:00,2018-08-02 18:33:00,1.0,Flame Point,0.09,13.34,7,1,0,1
ANSL_13027,2015-07-31 00:00:00,2015-08-25 11:25:00,2.0,Tortie,0.83,7.01,13,9,1,1
ANSL_9723,2008-09-28 00:00:00,2015-10-20 12:51:00,0.0,White,0.03,42.86,0,7,1,2
ANSL_38638,2015-05-13 00:00:00,2017-06-03 13:40:00,1.0,Gray,0.44,22.56,0,7,0,2
ANSL_26475,2012-11-01 00:00:00,2016-05-05 18:19:00,1.0,Tan,0.56,15.55,0,1,0,2
ANSL_33672,2013-03-27 00:00:00,2016-08-07 16:11:00,1.0,Red,0.1,46.83,0,1,0,2
ANSL_29263,2018-07-10 00:00:00,2018-09-27 12:35:00,2.0,Calico,0.43,10.5,0,1,1,1
ANSL_11671,2014-03-14 00:00:00,2015-03-06 11:41:00,0.0,Red,0.53,34.99,0,1,1,2
ANSL_18459,2013-03-12 00:00:00,2015-03-31 17:19:00,1.0,Black,0.25,23.14,0,7,0,2
ANSL_43864,2012-09-25 00:00:00,2016-12-30 14:03:00,1.0,Brown,0.51,21.9,0,7,0,2
ANSL_16494,2014-10-22 00:00:00,2015-11-12 09:48:00,,Black,0.13,16.51,18,4,2,1
ANSL_28655,2016-08-07 00:00:00,2016-09-28 19:26:00,,Black,0.95,26.3,13,9,2,2
ANSL_3230,2010-02-08 00:00:00,2015-03-02 17:16:00,0.0,Brown,0.98,40.65,0,7,1,2
ANSL_21192,2013-11-02 00:00:00,2015-11-26 19:27:00,2.0,Sable,0.31,5.53,0,1,1,2
ANSL_12302,2015-08-12 00:00:00,2015-09-24 12:45:00,2.0,Calico,0.8,26.97,13,9,1,1
ANSL_2055,2012-07-04 00:00:00,2015-08-09 16:29:00,2.0,Blue Tabby,0.13,36.15,13,9,1,1
ANSL_16548,2012-07-19 00:00:00,2015-02-04 17:43:00,0.0,Blue Merle,0.45,46.69,0,7,1,2
ANSL_30636,2011-10-26 00:00:00,2016-08-27 14:33:00,0.0,Tan,0.79,40.99,0,7,1,2
ANSL_40757,2017-04-19 00:00:00,2018-06-13 14:44:00,1.0,Red,0.79,35.32,0,7,0,2
ANSL_28437,2009-11-06 00:00:00,2017-06-23 17:55:00,1.0,Black,0.23,7.08,0,1,0,2
ANSL_13364,2014-11-14 00:00:00,2015-06-11 10:14:00,2.0,Black,0.79,32.27,13,9,1,4
ANSL_11883,2014-10-01 00:00:00,2015-01-20 13:18:00,2.0,Brown Tabby,0.71,12.49,13,9,0,1
ANSL_37300,2015-07-18 00:00:00,2017-08-20 12:09:00,0.0,White,0.81,15.97,0,1,1,2
ANSL_48471,2013-05-22 00:00:00,2018-06-15 14:18:00,2.0,Blue,0.24,13.59,0,7,0,2
ANSL_13295,2015-11-03 00:00:00,2016-01-29 18:03:00,0.0,Black,0.63,23.48,0,1,1,2
ANSL_14916,2015-07-23 00:00:00,2015-10-18 15:27:00,1.0,Brown Tabby,0.94,6.56,13,9,0,1
ANSL_39992,2016-07-04 00:00:00,2016-10-29 18:42:00,0.0,Blue Tabby,0.35,34.46,0,1,1,1
ANSL_10732,2013-04-24 00:00:00,2015-11-16 18:38:00,0.0,Red,0.33,48.08,0,7,1,2
ANSL_46219,2017-07-31 00:00:00,2017-11-15 13:55:00,0.0,Torbie,0.14,46.07,0,1,1,1
ANSL_16001,2013-08-29 00:00:00,2015-10-23 18:38:00,1.0,Brown,0.23,45.54,0,1,0,2
ANSL_160,2007-04-12 00:00:00,2015-03-04 18:51:00,1.0,White,0.76,40.92,0,7,0,2
ANSL_13063,2011-04-23 00:00:00,2015-05-14 13:54:00,1.0,Brown Tabby,0.22,33.05,16,9,0,1
ANSL_40475,2014-03-23 00:00:00,2018-04-21 11:09:00,0.0,Tan,0.22,16.66,0,7,1,2
ANSL_3451,2012-10-20 00:00:00,2015-05-26 15:29:00,1.0,Tan,0.17,15.49,0,1,0,2
ANSL_37624,2004-10-21 00:00:00,2016-11-14 16:36:00,1.0,Gray,0.6,14.13,0,7,0,2
ANSL_43956,2019-01-10 00:00:00,2019-04-02 16:54:00,0.0,Black,0.37,6.58,0,1,1,2
ANSL_31196,2014-08-01 00:00:00,2016-11-30 16:20:00,1.0,Cream Tabby,0.94,32.13,0,1,0,1
ANSL_26831,2016-07-24 00:00:00,2016-11-05 17:54:00,1.0,Black,0.39,11.26,0,1,0,1
ANSL_46182,2014-06-12 00:00:00,2017-07-03 11:23:00,2.0,Brown,0.91,42.71,0,7,1,2
ANSL_10110,2015-06-11 00:00:00,2015-07-23 17:36:00,2.0,Black,0.06,33.92,13,9,0,1
ANSL_10564,2015-09-19 00:00:00,2015-12-18 16:23:00,0.0,Brown Brindle,0.13,6.33,13,9,1,2
ANSL_1749,2000-01-08 00:00:00,2015-03-12 17:11:00,1.0,Gold,0.2,43.45,18,4,0,2
ANSL_14506,2013-06-05 00:00:00,2015-07-01 17:10:00,2.0,Tan,0.0,35.1,1,4,0,2
ANSL_9182,2011-03-13 00:00:00,2015-02-21 15:13:00,0.0,Blue Tick,0.27,15.15,1,4,1,2
ANSL_17537,2012-09-01 00:00:00,2016-03-03 11:32:00,1.0,Tan,0.87,43.96,0,7,0,2
ANSL_25751,2015-03-14 00:00:00,2016-04-22 16:41:00,1.0,White,0.44,19.54,0,1,0,2
ANSL_9350,2010-02-27 00:00:00,2016-03-25 11:43:00,1.0,White,0.25,20.1,13,9,0,2
ANSL_19329,2013-07-15 00:00:00,2015-08-11 13:49:00,0.0,Cream,0.36,28.7,0,1,1,2
ANSL_13665,2013-11-19 00:00:00,2015-11-23 13:55:00,1.0,Black,0.45,47.61,0,1,0,2
ANSL_29588,2017-12-31 00:00:00,2018-09-01 10:29:00,0.0,Brown,0.4,9.39,7,1,1,2
ANSL_23719,2014-07-25 00:00:00,2016-05-26 12:33:00,0.0,Black,0.71,27.58,0,1,1,1
ANSL_5059,2013-03-15 00:00:00,2015-04-03 15:03:00,0.0,Brown Tabby,0.63,49.28,16,9,1,1
ANSL_14931,2011-07-28 00:00:00,2015-08-23 16:58:00,1.0,White,0.34,49.01,0,1,0,2
ANSL_12652,2015-08-07 00:00:00,2015-11-23 08:24:00,0.0,Blue,0.12,47.21,7,1,1,1
ANSL_25453,2015-05-26 00:00:00,2016-07-07 07:39:00,2.0,Yellow,0.89,28.63,7,1,0,0
ANSL_19018,2013-11-22 00:00:00,2015-12-14 17:06:00,2.0,Orange Tabby,0.25,33.49,13,9,1,1
ANSL_7655,2009-03-23 00:00:00,2015-04-30 13:17:00,1.0,Tricolor,0.85,39.81,13,9,0,2
ANSL_5141,2007-08-10 00:00:00,2015-08-31 17:56:00,1.0,Black,0.34,28.64,0,7,0,2
ANSL_9169,2014-12-06 00:00:00,2015-11-30 16:42:00,2.0,Black,0.54,40.03,0,1,1,2
ANSL_14169,2014-06-29 00:00:00,2015-05-26 16:33:00,1.0,Orange Tabby,0.42,45.44,12,1,0,1
ANSL_4602,2011-04-21 00:00:00,2015-05-13 12:26:00,1.0,Tan,0.42,24.98,0,7,0,2
ANSL_21654,2014-02-27 00:00:00,2015-03-19 16:07:00,2.0,Brown Tabby,0.34,27.0,16,9,1,1
ANSL_24561,2015-12-21 00:00:00,2016-06-19 17:57:00,0.0,Black,0.52,17.56,0,1,1,2
ANSL_46485,2012-07-14 00:00:00,2016-10-06 18:08:00,0.0,Black,0.35,25.35,7,1,1,2
ANSL_5658,2008-06-28 00:00:00,2015-07-22 13:41:00,0.0,Torbie,0.41,8.39,0,1,1,1
ANSL_37062,2015-12-20 00:00:00,2016-09-29 14:50:00,0.0,Brown Brindle,0.53,14.77,0,1,1,2
ANSL_18637,2013-08-13 00:00:00,2015-09-10 18:38:00,1.0,Yellow,0.64,46.95,0,1,0,2
ANSL_19434,2013-02-02 00:00:00,2015-03-05 13:06:00,1.0,Red,0.49,30.19,0,7,0,2
ANSL_9453,2015-12-13 00:00:00,2016-01-18 13:07:00,2.0,Cream Tabby,0.97,23.22,13,9,1,1
ANSL_3542,2004-02-05 00:00:00,2016-03-02 14:32:00,0.0,Tortie,0.81,23.82,0,1,1,1
ANSL_10057,2015-12-02 00:00:00,2016-03-06 14:01:00,1.0,Black,0.54,14.46,13,9,0,1
ANSL_20387,2008-01-20 00:00:00,2015-02-14 12:12:00,0.0,Gray Tabby,0.68,35.04,0,7,1,1
ANSL_8855,2014-07-20 00:00:00,2015-07-10 16:18:00,0.0,Tortie,0.86,30.29,0,7,1,1
ANSL_23067,2016-04-01 00:00:00,2016-05-28 12:06:00,2.0,Brown,0.65,39.78,13,9,1,2
ANSL_21743,2015-02-16 00:00:00,2016-01-18 16:31:00,1.0,Chocolate,0.94,47.74,0,1,0,2
ANSL_11773,2015-08-31 00:00:00,2016-01-28 12:31:00,2.0,Black,0.04,48.63,13,9,1,2
ANSL_6104,2013-08-26 00:00:00,2015-09-17 16:26:00,0.0,White,0.75,45.67,0,1,1,2
ANSL_15856,2014-01-06 00:00:00,2015-03-15 15:39:00,0.0,Blue Tabby,0.1,26.18,0,1,1,1
ANSL_13150,2015-07-06 00:00:00,2015-08-26 00:00:00,,Brown,0.16,28.57,0,0,2,4
ANSL_49251,2017-01-22 00:00:00,2017-04-22 00:00:00,2.0,Tan,0.78,20.14,13,9,0,2
ANSL_12618,2014-01-17 00:00:00,2016-02-08 08:37:00,,Brown,0.08,25.26,15,4,2,4
ANSL_22906,2004-01-29 00:00:00,2016-04-09 07:36:00,0.0,Brown Tabby,0.02,15.47,7,1,1,1
ANSL_34785,2017-07-31 00:00:00,2018-06-26 18:43:00,0.0,Tricolor,0.81,20.15,0,1,1,2
ANSL_22846,2015-06-14 00:00:00,2016-07-05 10:13:00,,Brown,0.14,9.63,9,2,2,4
ANSL_26983,2015-12-04 00:00:00,2016-12-30 18:56:00,1.0,Brown,0.7,22.27,0,1,0,2
ANSL_6647,2013-09-19 00:00:00,2015-10-10 14:31:00,0.0,White,0.52,6.72,0,7,1,2
ANSL_8163,2011-10-17 00:00:00,2015-08-28 16:54:00,1.0,Black,0.77,44.31,0,1,0,2
ANSL_21221,2014-11-30 00:00:00,2015-03-25 19:12:00,1.0,Silver Tabby,0.5,27.43,0,1,0,1
ANSL_17813,2015-06-26 00:00:00,2016-03-03 18:07:00,0.0,Buff,0.79,39.37,13,9,1,2
ANSL_3605,2015-06-19 00:00:00,2015-08-18 11:23:00,2.0,Tortie,0.77,8.6,13,9,1,1
ANSL_24489,2011-08-15 00:00:00,2016-05-23 19:02:00,0.0,Black,0.45,8.21,0,7,1,2
ANSL_23816,2015-06-23 00:00:00,2016-05-16 12:47:00,1.0,Orange Tabby,0.84,8.1,13,9,0,1
ANSL_35700,2016-08-18 00:00:00,2016-10-30 13:57:00,2.0,Brown Tabby,0.91,48.16,0,1,0,1
ANSL_7441,2014-10-05 00:00:00,2015-02-28 15:36:00,2.0,Blue Tabby,0.47,38.26,16,9,1,1
ANSL_34122,2018-06-21 00:00:00,2018-11-26 00:00:00,2.0,Black,0.43,36.6,13,9,1,1
ANSL_10562,2015-10-12 00:00:00,2015-12-17 11:30:00,2.0,Brown Tabby,0.87,18.87,13,9,1,1
ANSL_2097,2012-07-13 00:00:00,2015-08-15 17:32:00,1.0,White,0.75,42.46,0,1,0,2
ANSL_17598,2015-01-09 00:00:00,2015-04-10 15:25:00,2.0,Black,0.84,45.83,13,9,1,1
ANSL_33467,2016-01-14 00:00:00,2018-02-05 09:00:00,1.0,Black,0.46,35.01,16,9,0,1
ANSL_24759,2014-12-07 00:00:00,2016-05-01 16:39:00,0.0,Black,0.27,9.59,0,1,1,2
ANSL_44548,2013-08-22 00:00:00,2016-10-29 15:56:00,0.0,Black,0.14,48.07,0,1,1,1
ANSL_9952,2013-04-02 00:00:00,2015-07-03 18:08:00,1.0,Tricolor,0.21,31.38,13,9,0,2
ANSL_25957,2014-05-12 00:00:00,2016-06-11 13:21:00,2.0,Brown,0.25,6.37,13,9,1,2
ANSL_48092,2004-12-16 00:00:00,2018-10-03 14:58:00,0.0,Red,0.8,6.56,0,7,1,2
ANSL_29390,2016-01-18 00:00:00,2019-02-08 17:51:00,,Black,0.38,29.84,18,4,2,4
ANSL_39069,2017-09-08 00:00:00,2018-03-10 19:05:00,0.0,Tan,0.77,37.08,0,1,1,2
ANSL_17963,2015-07-22 00:00:00,2016-01-28 13:11:00,0.0,Black,0.19,42.1,0,1,1,2
ANSL_39085,2015-05-21 00:00:00,2017-07-12 17:08:00,0.0,White,0.54,45.47,0,1,1,2
ANSL_11710,2013-06-15 00:00:00,2015-07-30 10:58:00,1.0,Black,0.46,6.27,0,7,0,1
ANSL_42432,2014-07-09 00:00:00,2016-08-12 19:01:00,0.0,Brown Brindle,0.21,16.24,0,1,1,2
ANSL_15388,2014-09-17 00:00:00,2015-04-09 12:36:00,0.0,Torbie,0.27,27.95,0,1,1,1
ANSL_2476,2014-05-02 00:00:00,2015-06-03 16:59:00,1.0,Black,0.03,47.5,0,1,0,2
ANSL_43938,2016-01-20 00:00:00,2017-02-11 11:20:00,1.0,Brown Tabby,0.27,31.25,0,7,0,1
ANSL_45958,2016-04-27 00:00:00,2018-05-20 19:27:00,0.0,White,0.18,29.25,0,1,1,2
ANSL_11493,2013-07-10 00:00:00,2015-08-01 16:39:00,1.0,White,0.82,46.1,0,7,0,2
ANSL_10521,2011-05-21 00:00:00,2016-03-25 15:33:00,1.0,Black,0.68,6.91,0,7,0,1
ANSL_5411,2012-11-22 00:00:00,2015-01-20 14:43:00,2.0,White,0.22,9.89,13,9,0,2
ANSL_4836,2014-03-14 00:00:00,2016-04-02 14:42:00,2.0,Black,0.75,30.87,18,4,0,1
ANSL_21632,2013-08-23 00:00:00,2015-09-14 18:51:00,2.0,Orange Tabby,0.33,47.31,16,9,1,1
ANSL_43950,2016-05-11 00:00:00,2017-06-30 12:54:00,0.0,Brown Brindle,0.81,47.24,0,1,1,2
ANSL_8236,2014-09-22 00:00:00,2015-10-25 12:34:00,1.0,Yellow,0.96,43.23,0,1,0,2
ANSL_11714,2014-03-16 00:00:00,2015-05-01 16:10:00,1.0,Black,0.43,5.01,0,7,0,2
ANSL_16052,2015-08-16 00:00:00,2015-10-07 09:51:00,,Brown,0.22,29.62,15,4,2,4
ANSL_37742,2010-10-12 00:00:00,2018-11-02 11:58:00,0.0,White,0.5,20.17,0,7,1,2
ANSL_36479,2008-07-17 00:00:00,2016-08-23 12:13:00,1.0,White,0.73,42.84,0,1,0,2
ANSL_5463,2015-04-16 00:00:00,2015-07-15 12:08:00,1.0,White,0.19,26.54,12,1,0,2
ANSL_11106,2013-12-19 00:00:00,2015-01-13 17:46:00,0.0,Black,0.16,7.37,0,1,1,2
ANSL_47724,2016-01-01 00:00:00,2017-01-28 16:46:00,0.0,White,0.96,10.19,0,1,1,1
ANSL_6400,2007-09-11 00:00:00,2015-10-03 09:00:00,0.0,Blue,0.11,30.34,16,9,1,1
ANSL_6510,2014-02-19 00:00:00,2015-03-18 18:05:00,1.0,Blue Tick,0.06,46.09,0,1,0,2
ANSL_17914,2014-10-13 00:00:00,2015-08-04 14:47:00,0.0,Gray,0.22,45.17,0,7,1,2
ANSL_4866,2014-11-30 00:00:00,2015-04-27 17:47:00,0.0,Black,0.18,13.53,0,1,1,1
ANSL_18765,2003-09-26 00:00:00,2015-03-20 08:17:00,1.0,Orange Tabby,0.54,30.38,7,1,0,1
ANSL_8171,2007-06-25 00:00:00,2015-11-16 17:54:00,1.0,Black,0.18,8.92,4,4,0,2
ANSL_47195,2013-10-05 00:00:00,2016-11-13 14:24:00,0.0,Brown Tabby,0.99,19.51,13,9,1,1
ANSL_23176,2016-04-07 00:00:00,2016-07-03 17:44:00,0.0,Red,0.71,24.41,0,1,1,2
ANSL_1950,2014-01-10 00:00:00,2016-02-06 13:31:00,0.0,Brown,0.74,37.63,0,1,1,2
ANSL_11608,2011-11-18 00:00:00,2015-05-08 14:43:00,0.0,Black,0.65,8.2,0,7,1,2
ANSL_15424,2012-12-08 00:00:00,2015-07-16 14:56:00,1.0,Chocolate,0.23,13.78,0,7,0,2
ANSL_19927,2014-07-10 00:00:00,2015-05-31 13:32:00,2.0,Tortie,0.44,46.35,16,9,1,1
